_id,app_name,user_score,user_date,user_comments,evaluation
662f0a2b73f7ce16925e7585,tripadvisor,5,2016년 3월 10일,여행 중 너무 요긴하게 잘 썼음. 이런 것 없이 옛날에는 어떻게 여행했는지....,10
662f0a2b73f7ce16925e7586,tripadvisor,4,2016년 3월 13일,현지인이 인정하는 맛집이 꽤나 많이 올라왔다,2
662f0a2b73f7ce16925e7587,tripadvisor,4,2016년 3월 9일,사용하기 편하고 원하는곳이 바로바로~,8
662f0a2b73f7ce16925e7588,tripadvisor,5,2016년 3월 20일,"숙소, 맛집, 관광지 다 뜨는데 사람들 후기까지 볼수있어서 굉장히 도움이 됩니다.",1
662f0a2b73f7ce16925e7589,tripadvisor,5,2016년 3월 14일,언어 선택만 할 수 있다면 더 좋을 듯!,6
662f0a2b73f7ce16925e758a,tripadvisor,5,2016년 3월 13일,"레스토랑, 마사지, 액티비티 모든걸 한번에 해결할수있어요.",13
662f0a2b73f7ce16925e758b,tripadvisor,5,2016년 3월 19일,이번여행에 아주도움이 될거같습니다.,1
662f0a2b73f7ce16925e758c,tripadvisor,5,2016년 3월 15일,정보도 그렇고 호텔 예약 사이트가 정리되서 보기 좋네요,1
662f0a2b73f7ce16925e758d,tripadvisor,5,2016년 3월 17일,네이버 검색하듯이 여행의 모든것을 검색할수있네요,1
662f0a2b73f7ce16925e758e,tripadvisor,4,2016년 3월 13일,여행계획해서 빨리가야겠네요,2
662f0a2b73f7ce16925e758f,tripadvisor,5,2016년 3월 13일,숙소 비교하기도 좋고 리뷰도 많아서 좋아요,
662f0a2b73f7ce16925e7590,tripadvisor,5,2016년 3월 13일,트립어드바이져 하나면 여행 문제없어요 ㅋ,26
662f0a2b73f7ce16925e7591,tripadvisor,5,2016년 3월 13일,정보 정확하고 뭔말이 더 필요할까요?,4
662f0a2b73f7ce16925e7592,tripadvisor,5,2016년 4월 5일,나도 도움받은 만큼 리뷰해야지,1
662f0a2c73f7ce16925e7593,tripadvisor,4,2016년 3월 13일,너무 편리하고 검색 정확,1
662f0a2c73f7ce16925e7594,tripadvisor,5,2016년 3월 12일,Well organized anf easy to sesrch!,2
662f0a2c73f7ce16925e7595,tripadvisor,4,2016년 3월 15일,유용하네요!,3
662f0a2c73f7ce16925e7596,tripadvisor,5,2016년 3월 16일,여행할때 최고입니다,3
662f0a2c73f7ce16925e7597,tripadvisor,5,2016년 3월 9일,사용하기 편하고 좋습니다,2
662f0a2c73f7ce16925e7598,tripadvisor,5,2016년 3월 16일,큰도움이되네요,1
662f0a2c73f7ce16925e7599,tripadvisor,5,2016년 3월 11일,정말 유용한 어플입니다ㅎ,3
