_id,app_name,user_score,user_date,user_comments,evaluation
6645de4d83f867cdd7e89543,대한민국 구석구석,5,2016년 12월 19일,여행에 관해서 이렇게 다양하고 퀄리티 높은 어플은 없는 것 같아요. 여행하면서도 여행을 꿈꾸게하는 위치기반 맞춤 정보들은 자랑할만합니다. 최근 여행정보들이 꾸준히 업데이트되어 늘 새롭고요. 목적과 테마에 따라 소소한 맛집 정보들 까지 잘 정리되어 있어요. 강추합니다.,2
6645de4d83f867cdd7e89544,대한민국 구석구석,5,2016년 12월 19일,정보가 너무나 많고 다양해서 두근두근^^제가 마치 직접 걷고 보는것 같은 느낌으로 구석구석 둘러볼수 있는 즐거움이 가득한 여행 여행이야기도 좋고 한국인이 가봐야할 100선 관광지도 정말 멋지네요.. 한편의 시를 읽는 느낌으로 보는 여행카드~ 사진도 글귀도 너무 아름다워요 정말 대단하세요. 다양하고 유용한 앱.. 앞으로 많이 많이 이용할께요 소중한 정보를 바탕으로 앞으로 구석 구석 다녀보렵니다. 감사드립니다,3
6645de4d83f867cdd7e89545,대한민국 구석구석,5,2016년 12월 8일,국내 여행을 계획할 때 정말 유용한 어플인 것 같아요. 대한민국에 이렇게 좋은 곳이 많은지 미처 알지 못했네요. 저뿐만 아니라 많은 사람들에게 알려져서 여행 계획 짤 때 도움이 되었으면 좋겠습니다. 앞으로도 많은 정보 업데이트 바랍니다. 감사합니다♡,5
6645de4d83f867cdd7e89546,대한민국 구석구석,4,2016년 12월 19일,대한민국 구석구석 여행하기에 좋은 앱인것 같아요. 다양한 정보가 제공 되니 좋네요. 앞으로도 많은 컨텐츠 기대합니다.,1
6645de4d83f867cdd7e89547,대한민국 구석구석,5,2017년 3월 24일,"대한민국 명실상부 최고 여행어플임을 그 누구도 부정하지 못할거라 생각합니다. 엄지척이에요👍 봄나들이 어디로 갈까 고민중이었는데, 최고의 명소들만 가득 소개해놓아서 결정장애가 왔을정도랍니다. 이제 인터넷 검색 할 필요가 없네요. 대한민국 구석구석만 있으면 만사 👌",1
6645de4d83f867cdd7e89548,대한민국 구석구석,5,2016년 12월 18일,"대한민국 구석구석 모바일 리뉴얼 후 상당히 맘에드네요. 우선 화면 구성이 심플해지고 색감 또한 산뜻해져서, 모바일에서 시인성이 좋아졌고, 전체적으로 사용이 편리해 졌네요. 앞으로도 더 재밌고 유용한 컨텐츠 기대하겠습니다~",
6645de4d83f867cdd7e89549,대한민국 구석구석,5,2016년 12월 8일,국내 여행갈때 대한민국 구석구석 어플 하나면 여행 준비 끝입니다. 다른 여행 어플도 많이 이용해 봤지만 결국은 다 삭제하게 되더라구요. 대부분윽 어플이 너무 상업적인 내용이 많은데 대한민국 구석구석은 공정한 내용입니다. 국내 여행 어플 중 단연 최고입니다.제 휴대폰에 여행 어플은 대한민국 구석구석 하나랍니다.,
6645de4d83f867cdd7e8954a,대한민국 구석구석,5,2016년 12월 18일,여기저기.검색하고 다녀봐도 정보의 다양성. 주제별. 지역별 등 다양한 메뉴구성까지 여행정보는 이앱이 최고네요. 사진은 좀 덜 꾸몄으면 좋겟어요 사진과 현실의 갭 ㅎ,2
6645de4d83f867cdd7e8954b,대한민국 구석구석,5,2017년 4월 2일,여행자를 위해 대한민국 구석구석을 알려주는 좋은 어플! 화면 구성이 깔끔하고 이미지 등이 많아 각 여행지가 눈에 쏙쏙 들어와용. 좋은 자료들 앞으로도 업데이트 많이 되길 기대합니다^^,
6645de4d83f867cdd7e8954c,대한민국 구석구석,5,2017년 4월 1일,"여행 정보를 주로 네이버나 다음 여행 카데고리에서 얻고 있었는데, 대한민국 구석구석 어플에 정보가 더 다양해서 좋아요! 보다보면 가고싶은 여행지가 한 곳씩 더 늘어나네요. 봄만큼 여행하기 좋은 때가 없는데 이거 보고 여행 계획좀 짜봐야겠어요 감사해요!",1
6645de4d83f867cdd7e8954d,대한민국 구석구석,5,2017년 3월 23일,대한민국의 많은 명소와 다양한 볼거리에 대한 정보를 얻을 수 있는 어플이라 생각합니다. 봄이 다가오면서 꽃축제를 알아보던 차에 전국의 다양한 꽃축제 정보가 등록되어 있어 편리하네요. 앞으로도 대한민국 구석구석 관광정보를 많이 알려주길 바랍니다.,
6645de4d83f867cdd7e8954e,대한민국 구석구석,5,2017년 4월 7일,"여행정보에 관한 모든걸 한곳에서 살펴볼 수 있는 어플! 여행가기전에 여행하면서 다녀와서도 꼭 봐야할 필수어플! 진짜 너무 좋네요 구석구석 잘 몰랐던 여행지정보들도 너무 좋고 음식, 숙박, 축제정보까지 완전 꿀정보 가득! 여행의 숨은 즐거움까지 쏙쏙 알게 해주네요 덕분에 소중한추억 많이 만들고 있어요 강추강추!",
6645de4d83f867cdd7e8954f,대한민국 구석구석,5,2016년 12월 19일,정말 우연히 어플 깔고나서 국내여행 정말 많이 다니게 됐어요. 이전에는 어딜 가도 그냥 가는구나 그런 생각이었는데 어플을 통해 그 여행지에 대한 사전조사도 해보고 궁금한 곳 찾아보고 전보다 저 많이 여행 다니게 됐어요. 특히 관광주간 같을때나 수시로 있는 이벤트들 덕분에 그김에 더 여행 다니기도 했던거 같아요. 고마워요!! 국내여행 짱 어플도 짱!,1
6645de4d83f867cdd7e89550,대한민국 구석구석,5,2016년 12월 8일,각 지역별로 관광지와 음식테마거리등 여행가기전 정보 찾아보기좋습니다. 추천가볼만한곳보니 가보고싶은곳 참 많네요 정말 유용합니다. 또한사진이 다있어 여행하는기분이드네요.추천합니다.,
6645de4d83f867cdd7e89551,대한민국 구석구석,5,2017년 4월 7일,"평소에 여행하는 것을 즐기고, 대한민국 구석구석을 매우 애정하는 일인으로써 마음에 쏙 드는 취향저격 앱이에요. 제게 필요한 명소, 맛집 등을 친절하고 상세한 글로 소개해주셔서 늘 감사히 보고있구요. 저도 좋은 정보 있으면 댓글 달고 있답니다.",2
6645de4d83f867cdd7e89552,대한민국 구석구석,5,2017년 4월 5일,"리뉴얼 후 너무 편리해졌어요! 더이상 랜덤으로 블로그 글들 뒤지며 여행계획 세우지 않아요! 1. 메인 화면 구성의 짜임이 훨씬 좋아짐 - 상단을 보면 지금 시즌에 가장 추천하는 여행지가 어딘지 한 눈에! - 퀄러티 높은 여행사진들이 시각적으로 더 잘 들어옴 2. 이벤트 지금은 배너로 이벤트 정보들이 떠서 더 많은 이용자들의 참여가 기대됨 3. 여행이야기 섹션 - 여행지 선정 시 아이디어 뱅크 같은 곳 - 테마/음식/배움 별로 분류 검색이 가능 - ""상세보기"" 버튼 누르면 추가 정보가 쫙! 4. 여행 플래너 - 이동동선까지 지도로 제공해 여행 코스가 한 눈에! - 주위 연계 관광지 정보도 챙겨줌! 5. 축제 정보 섹션 - 지역 축제들의 정보가 쫘악 나옴 - 지역별로 분류 검색 가능 - 아쉬운 점은 여행이야기 처럼 테마별로 분류 정렬이 가능하면 좋겠다는 것 6. 정보 신뢰성! 참여형 이벤트 통해 사이트 내 잘못된 정보를 찾아내려는 노력을 함! 그러기에 정보에 대한 신뢰성 UP!",2
6645de4d83f867cdd7e89553,대한민국 구석구석,5,2016년 12월 19일,여행 갈때마다 홈페이지 들어갔었는데 어플 깔고나니까 생각날때마다 수시로 들어가서 정보 얻을 수 있어서 넘 좋네요. 그어떤 어플보다 여행 정보가 제일 많은 것 같아요. 보기도 편하게 정리되어있고 이벤트도 많아서 한번 들어가면 계속 들여다보게 되네요. 특히 가고싶은 곳 검색하면 추천플랜이랑 숙박까지 다 나와서 여행계획세우기 좋아요!!,1
6645de4e83f867cdd7e89554,대한민국 구석구석,5,2016년 12월 19일,리뉴얼 되면서 분류도 더 잘 되서 한 눈에 쏙 들어오네요.앱만 봐도 대한민국을 다 둘러본 느낌이에요.여행 떠나기전 스케줄 짤때 참고하면 유용해요,
6645de4e83f867cdd7e89555,대한민국 구석구석,5,2016년 12월 16일,"옛날부터 pc에서만 보다가 폰에서도 보려고 몇달전부터 깔고 씁니다. 여행정보 많고 검색하면 안나오는데가 없어 좋네요. 공사에서 하는거라 업뎃도 잘될거라 믿고요. 여행지 음식정보를 주로 찾는데, 대한민국 여기저기 음식정보 이만큼 볼수있는데가 없어요. 다른정보도요. 추천날려요.",4
6645de4e83f867cdd7e89556,대한민국 구석구석,5,2017년 3월 23일,다양한 카테고리로 나뉘어져 있어서 원하는 테마에 맞게 여행할수 있을것같네요! 그리고 무엇보다 사진자료가 많아서 믿음이 가는 앱이네요! 자주 이용하게 될것같아요,1
6645de4e83f867cdd7e89557,대한민국 구석구석,5,2016년 12월 8일,여행때문에 가입했는데 이정도로 상세하고 유익할 줄은 몰랐어요.가보지 못한 곳을 사전답사한 기분이에요.가서 우왕좌왕 하지말고 구석구석앱으로 출발전 미리 구석구석 앱 설치하고 가세요!,4
6645de4e83f867cdd7e89558,대한민국 구석구석,5,2016년 12월 13일,가고자 하는 여행지와 주변관광지에 대한 다양하고 유용한 정보가 많아요. 생생한 사진과 댓글도 보면서 우리나라도 가 볼 만한 곳이 많다는걸 새삼 느끼게됩니다. 이따금씩 하는 이벤트 참여도 해 봄직하죠!,
6645de4e83f867cdd7e89559,대한민국 구석구석,5,2016년 12월 19일,제대로 된 여행정보를 멀리가서 찾을 필요가 없다느게 바로 대한민국 구석구석 앱의 장점인것 같아요 아이들과 함께 늘 다양한 지역축제 자주가는 축제 매니아기도 한데 축제정보들을 한눈에 볼 수 있다는 점 참 유용하더라고요 지역과 축제명이 잘 표시되어 있으니 하나하나의 축제 사이트들을 돌아다닐필요도 없고요 다른 관광지 정보와 마찬가지로 사진을 참 많이 볼 수 있다는것이 포인트인듯해요 특히 가장 좋은 네비연동!! 이 기능정말 적극추천하는데요 네비연동 누르면 길안내가 3자기 내비게이션과 바로 연결되니까 일일히 검색해야할 필요성이 없으니까 제대로 어딜갈까? 뭘 할까? 뭘 먹을까? 에 대한 고민을 줄여주는 앱이라서 강력추천해요 저는 제 관심지역 추가해서 더 많은 정보 더 쉽게 얻을 수 있는 점도 참 좋아하고 여행이야기의 여행플래너나 음식 테마거리등 덕분에 더 많은 여행지들을 알게 되었다는게 이 앱이 가장 큰 장점인것 같아요 완전 좋아요 ~,
6645de4e83f867cdd7e8955a,대한민국 구석구석,5,2017년 3월 28일,사실 제가 살고 있는 동네만 돌아다녔는데 얼마 전 경주에 놀러가면서 다양한 관광지를 다녔거든요! 대한민국 구석구석 구경할 거리도 많고 즐거운 여행이었어요! 봄기운도 느낄 겸 봄여행으로 꽃놀이갈 때 어플 활용하면 좋을 것 같습니다:-),
6645de4e83f867cdd7e8955b,대한민국 구석구석,5,2016년 12월 8일,평소에 여행을 좋아해서 국내 여행을 자주가곤 하는데요. 보통 정보를 모으기위해 직접 검색해서 블로그를 돌아다니곤 했는데 이어플 깔고 보니 정보가 어마어마해서 간편하게 여행 갈 수 있을것 같아요~ 사이트를 쭉둘러보니 리뷰 내용들도 괜찮고 유용한게 엄청 많더라고요. 잘 이용할게요~ 감사합니다,2
6645de4e83f867cdd7e8955c,대한민국 구석구석,5,2017년 4월 7일,장소와 시간에 구애받지 않고 언제 어디서나 필요한 정보를 얻을 수 있어서 편해요. 검색 정확도가 높아서 신뢰할수도 있구요. 앞으로 더 자주 이용하려구요,
6645de4e83f867cdd7e8955d,대한민국 구석구석,5,2017년 4월 6일,"살랑살랑 불어오는 봄바람에 당장이라도 무작정 떠나고 싶을때 길동무가 되어 주는 대한민국 구석구석! 뛰어난 검색기능으로 여행목적이나 스타일에 따라 테마별, 음식별로 맞춤형 여행정보를 제공받을 수 있어서 너무나 유용해요. 특히 저처럼 결정장애가 있는 분들에겐 필수!!",2
6645de4e83f867cdd7e8955e,대한민국 구석구석,5,2017년 4월 5일,정말 말 그대로 대한민국 구석구석이라 축제 우리나라 다양한 명소들을 한눈에 내가 원하는 액기스만 뽑아서 다 총합한거 같아요 ! 이제 놀러갈때 인터넷에서 고생고생해서 찾을 필요없이 이 앱을 통해 정말 다양한 정보를 얻고 즐겁게 놀러갈수 있을거 같아요 ! 그리고 이벤트도 해서 정말 좋은거 같네요~,2
6645de4e83f867cdd7e8955f,대한민국 구석구석,5,2016년 12월 6일,이번 겨울 전국투어를 하게 되는데 앱을 둘러보니 상당히 유용하게 사용될것 같네요. 각지역 관광지와 상세설명도 좋고 무엇보다 일반인분들의 여행플랜이 있어서 계획을 짜는데 참고가 많이 될것 같습니다. 다만 아쉬운점이 있다면 각지역에 숨어있는 멋진 곳들도 올라와 있었으면 하는 바램이..,1
6645de4e83f867cdd7e89560,대한민국 구석구석,5,2016년 12월 8일,대한민국안에 이렇게 다양한 먹거리와 볼거리가 있다는게 신기할 정도네요. 다이어트해야하는데 먹고 싶어지는것도 너무 많고ㅠ 두서너곳 찜했어요. 아이들 겨울방학하면 한번 가봐야겠어요~,2
6645de4e83f867cdd7e89561,대한민국 구석구석,5,2016년 12월 7일,여행을 좋아하는 저와 저의 가족의 소중한 마당이 이곳입니다. 많지는 않지만 해외도 조금 가본 저지만 여기에서 우리나라도 가볼곳이 너무 많이 있다는 것을 알게 됩니다. 늘 감사드리고 수고해 주신것에 대해서도 고맙게 생각합니다. 다만 정보 업데이트른 자주 해주시면 더욱 더 감사드리겠습니다. 수고하세요!,1
6645de4e83f867cdd7e89562,대한민국 구석구석,5,2017년 4월 12일,여기서 한국인이 꼭가봐야할 관광지100선 보구서 첫번째로 서울5대고궁 다녀왔어요!!ㅎㅎ 25년만에 처음가봤네요ㅎㅎ정~~말 좋았습니다 ㅎㅎ 여기 나온 관광지 차례대로 전부 다 가보려구요!!ㅎㅎ 좋은앱만들어주셔서 감사합니다♡ 어디 놀러가고싶은데 어디가지?해서 여러개 앱 설치했는데 이제 대한민국 구석구석 이것만 남겨도 충분해요 ㅎㅎ,1
6645de4e83f867cdd7e89563,대한민국 구석구석,5,2016년 12월 9일,"우리나라 곳곳에서 펼쳐지는 각종 축제나 관광 이벤트를 이 앱에서 한눈에 확인할 수 있어서 좋아요. 주말마다 국내로 드라이브 가는 게 취미인데, 특히 이 앱에서 추천하는 코스 여행 정보를 참고하면 좋을 거 같아요. 우리나라에 숨겨진 보물 같은 곳이 참 많은데 이 앱을 통해 이름난 명소는 물론 잘 알려지지 않은 곳까지 파악할 수 있어서 좋았습니다.",1
6645de4f83f867cdd7e89564,대한민국 구석구석,4,2016년 12월 6일,여행지. 맛집을 한 눈에 보고 즐기며 느낄 수 있네요. 여행지 선택하려고 할 때 간편하게 이용 하면 좋겠네요. ~,
6645de4f83f867cdd7e89565,대한민국 구석구석,5,2016년 12월 11일,[가독성 짱!]블로그에서만 보다가 앱으로 보니 깔끔한 디자인에 담백한 컬러로 가독성이 좋네요. [검색기능 앗쌀!] 필요한 정보는 키워드검색으로 편리함과 결과에 놀랍니다. 내가 검색한 키워드가 리스트 업도 돼요. 구석구석 박힌 정보는 마치 숨겨진 보석을 찾는 느낌이랄까? 매주매주 신선한 관광정보가 기다려집니다,
6645de4f83f867cdd7e89566,대한민국 구석구석,5,2016년 12월 7일,지역별 여행정보를 보면서 좋아요를 누릅니다. 좋아요에 빨간색이 지정이 되어 있어서 내가 정보를 확인 했는지를 확인이 되어서 좋습니다.대한민국구석구석 앱을 보면서 우리나라 좋은 여행지를 많이 알게 되었네요.대한민국구석구석 앱 활용 자주하고 있습니다.,
6645de4f83f867cdd7e89567,대한민국 구석구석,5,2016년 12월 19일,"1. 여친과의 여행계획 세우느라 애먹는 대한민국 남자분들에게 적극추천! 이거 하나면 끝! 2. 최근에 리뉴얼이 돼서 보니, 여행추천도 해주고, 지역축제 정보, 여행이야기, 관광지, 숙박, 음식, 축제행사, 추천플랜 등을 정말 한눈에 쏙 들어오게 잘 구성이 되어서 좋았구요. 특히 시각화되어 있는 관광지 소개부분이 마음이 들어요. 3. 아! 그리고 가고 싶은 도시로 검색하면, 해당 관광지에서 갈 수 있는 여행코스를 쫙 짜둔 여러 가지 테마의 ‘추천플랜’이 있는데, &lt;자동차 이동 거리&gt;,&lt;관광지 여행 코스&gt; 등이 짜여져 있어요. 그 중에서 내 입맛에 맞는 데이트 코스를 골라서, 여행계획 세우기 힘든 분들에게 그 추천플랜대로 여행해도 되니 특히 마음에 들어요. 4.여행갈 때 블로그나 카페 글을 보고, 막상 여행을 가보면, 블로거의 정보가 잘못되거나, 상업적으로 올린 글들이 많아서 100% 믿을 게 못되는데, 이 앱은 한국관광공사 관공서에서 주관해서 만든 앱이라서, 특히 정보에 대한 신뢰도가 높아요.",4
6645de4f83f867cdd7e89568,대한민국 구석구석,5,2016년 12월 15일,완전 최고의 어플인듯합니다. 새로운지역에 갔다가. 늘 근처 검색을 통해 좋은곳을 알게되어 여행시 늘 이용하는 어플입니다,1
6645de4f83f867cdd7e89569,대한민국 구석구석,4,2016년 12월 7일,잠깐 돌아봤는데 꿀정보가득하네요~ 정말 한눈에 쏙 들어오게 잘 구성되있어요 여행을 계획할때 쉽게 찾아보고 참고할수있겠어요^^ 대한민국 구석구석 어플을 통해 도움많이 받을께요 완전 깔끔하게 정리가 잘되어있어 찾기도 편하네요!!! 감사요♡,10
6645de4f83f867cdd7e8956a,대한민국 구석구석,5,2016년 12월 9일,리뉴얼 소식이 반갑네요!! 아이와 어디로 놀러가야할까 고민하다가 다시 구석구석 앱을 찾게 됩니다. 카테고리 별로 잘 정리되어 있어서 찾아보기 편하네요. 특히 텍스트적인 부분보다는 시각화되어있는 관광지 소개가 좋아요.^^ 아이와 함께 갈 수 있는 관광지 소개도 더 많이 올려주시면 좋겠어요. ^^,2
6645de4f83f867cdd7e8956b,대한민국 구석구석,5,2016년 12월 8일,좋다고해서 바로 깔았습니다. 아이들과 가기좋은 여행지와 코스별 놀거리.구경거리.먹을거리가 잘나와있음 좋겠습니다,
6645de4f83f867cdd7e8956c,대한민국 구석구석,5,2016년 12월 19일,겨울에는 여행을 갈 만한곳이 없다고 생각했는데 대한민국구석구석 앱을 다운받고보니 제 생각이 완전히 틀렸구나 라는 생각이 드네요. 특히 여행플래너와 함께 떠나는 겨울여행은 당장 캐리어에 짐을 가득 넣고 여행을 떠나고싶은 충동이 느껴질만큼 여행지에 대한 설명과 사진등이 충분하네요. 겨울에 부모님이 나오셔도 늘 겨울이니까 갈곳이 없으니까 라는 핑계로 여행다운 여행한번 못했는데 구석구석 앱의 도움을 받아 부모님과 여행한번 계획해봐야겠단 생각이 듭니다.,
6645de4f83f867cdd7e8956d,대한민국 구석구석,5,2017년 3월 28일,가족들과 주말에 어디를 가면좋을까? 가족여행을 준비할때 어떤지역에서 어떤행사가 열리고 있나?등등 많은정보가 있구 갠적블로그보다 더 자세히 나와 있어 맘에 들어요 늘 아이들과 여행준비시 미리 들어와서 보는 믿고 보는 앱~~너무 좋아요,5
6645de4f83f867cdd7e8956e,대한민국 구석구석,5,2016년 12월 9일,"여행을 떠나기전 어딜갈까?라는고민을같이해주는어플이라좋아요~ 여행지에대한정보와.여행지추천까지도움받을수있어서 간편하고 화면구성도심플해서 찾고자하는 정보를 쉽게찾아볼 수있어서 좋습니다 ""여행갈때마다 매번 만족하면서 사용하고있어요",2
6645de4f83f867cdd7e8956f,대한민국 구석구석,5,2016년 12월 17일,어딜 갈지 뭘보고 뭘 즐기고 뭘 먹을지 고민일때마다 찾게되는 여행정보 끝판왕. 덕분에 좋은 축제 . 좋은여행지 많이 가게 됩니다,3
6645de4f83f867cdd7e89570,대한민국 구석구석,4,2016년 12월 8일,"실제 내용은 알찬데 내용의 배열이나 디자인, 화면 색감이 세련되지 못한 측면이 있습니다. 화면 색감은 좀 은은하게 보여졌으면 해요!",1
6645de4f83f867cdd7e89571,대한민국 구석구석,4,2016년 12월 8일,아무래도 여행다니는걸 좋아하다보니 자주 찾게되는데 카카오스토리에서만 보다가 이렇게 얩을 통해 보니 좋네요 내용도 구분이 잘 되어있구요 이용하기도 편리하네요 새로운 축제는 일주일전쯤 메인창에 띄워주시면 도움이 더 많이 될것 같습니다^^,
6645de4f83f867cdd7e89572,대한민국 구석구석,5,2016년 12월 19일,평소 국내여행을 좋아하는 제게 딱인 앱입니다! 특히 맞춤코스를 한눈에 볼 수 있어 더욱 좋네요. 주변 사람들한테도 많이 알려야겠어요!,
6645de4f83f867cdd7e89573,대한민국 구석구석,5,2016년 12월 7일,이렇게 많은 내몽들이 있는지 몰랐ㄴㅔ요. 요기보고 많이 참고가 될거같네요. 더 많은 경험할수있게 해주세요,1
6645de4f83f867cdd7e89574,대한민국 구석구석,5,2016년 12월 12일,한국관광공사의 '대한민국 구석구석'을 알게 된 건 꽤 오래 전입니다. 여행 테마별로 추첨을 통해 여행지로 보내주던 시절이 생각납니다. '대한민국 구석구석'을 앱으로도 만날 수 있어 좋습니다.,
6645de4f83f867cdd7e89575,대한민국 구석구석,5,2016년 12월 19일,사실 이렇게 보여줄 정보가 많은데... 이걸 잘 정리해서 보여준다는게 정말 어렵죠. 그렇다고 보여줄 정보를 줄이는 건 말도 안되고... 그래서 결국 대부분이 보기 힘들게 만드는데... 근데 구석구석앱은 이 수많은 정보들을 정말 잘 정리해줘서 너무 좋네요. 그리고 검색도 잘되서... 원하는 정보도 쉽게 찾을 수 있어서 좋고.... 그리고 정보가 많은 것 뿐만 아니라... 하나하나 퀄리티가 좋아서... 이거만 보고 있어도 1시간은 훌쩍 지나가네요. 그래서 덕분에 좋은 곳들도 많이 알아서... 요즘 풍성하고 여유로운 생활을 하고 있어서 너무 좋습니다....,7
6645de4f83f867cdd7e89576,대한민국 구석구석,4,2016년 12월 8일,급하게 여행 가거나 급하게 일정 수정할 경우 어떤 행사나 관광지가 있는지 빨리 알아볼 수 있을 것 같아요 생각보다 많은 곳들이 안내되어 있어서 참고 많이 될것 같아요^^,2
6645de5083f867cdd7e89577,대한민국 구석구석,5,2017년 3월 23일,"대한민국 국내 여행의 필수 앱!!!! 국내 어디를 가든 꼭 필요한 어플이에요! 여행을 할 때 지도가 필요하 듯 이 어플은 지도와 같은 존재라고 할 수 있습니다ㅎㅎ편리한 검색 기능과 한눈에 알아볼 수 있는 메뉴 구성들이 처음 사용하는 사용자도 쉽게 이용할 수 있도록 구현되어 좋습니다! 모두 국내 여행시 이 어플로 여행지부터 숙박, 음식까지 모두 해결하세요~~~!",
6645de5083f867cdd7e89578,대한민국 구석구석,4,2016년 12월 9일,일단 지역별로 편하게 관광지를 볼 수 있는 게 좋습니다 우리지역 주변관광지도 볼 수 있고 각 지역 축제도 알 수 있어서 여행계획수립에 도움이 될 것 같아요 근데 아직 속도가 조금 느린 점이 아쉽네요 이 점만 빼면 만족스럽습니다,
6645de5083f867cdd7e89579,대한민국 구석구석,4,2016년 12월 6일,사람 사는 것 모두 비슷하지요. 고유의 정서와 아늑한 산하가 구비구비 깃들어 있는 내 나라부터 사랑하고 찾아가는 길잡이가 되어 주시길 !^^!,
6645de5083f867cdd7e8957a,대한민국 구석구석,5,2016년 12월 9일,"국내여행 갈 때 꼭 필요한 어플. 맛집,숙박, 체험 등 다양한 정보가 많아서 여행 계획할 때랑 여행 다닐 때 정말 유용하네요. 믿고 써보는 여행 어플입니다. 강추!",
6645de5083f867cdd7e8957b,대한민국 구석구석,5,2016년 12월 7일,물론 기존의 가보았던 여행지도 올라오긴 하지만 미처 알지 못했던 곳들이 올라오는것을 보며 하나의 고민해결을 해주지 않나 생각해요.또한 이런 앱이 있다는 자체가 저에게는 새로움의 발견이자 유용한 정보이네요^^,1
6645de5083f867cdd7e8957c,대한민국 구석구석,4,2016년 12월 11일,"저는 보통 여행할때 숙박, 음식점, 관광지 정보를 다 찾아보고 가는 스타일인데 대한민국 구석구석 어플을 앞으로 자주 사용할거 같아요^^ 여행플래너 코너가 마음에 드는데, 추천 음식점이 한군데씩이라 아쉬워요ㅠ 제 고향인 군산만 하더라도 맛집이 정말 많거든요~ 여행코스는 만족스럽네요^^ 그리고 지역별로 카테고리가 분류되어 있으면 정보 찾기가 쉬울거같아요~ 카테고리는 도, 시/군 정도로만 분류되도 좋을거같아요^^ 앞으로 많은 정보 부탁드릴게요~ 따로 검색하지 않고 ""대한민국 구석구석"" 어플 하나만 들고 여행을 떠날 수 있게 되길 기대합니다~^^",
6645de5083f867cdd7e8957d,대한민국 구석구석,5,2017년 3월 23일,유용한 정보가 많이 있어서 가까운 곳에 여행을 생각할때 한번쯤 찾아보게 되는 앱이네요. 잘 사용하고 있습니다.^^,
6645de5083f867cdd7e8957e,대한민국 구석구석,5,2017년 3월 29일,대한민국구석구석앱을 통해 우리나라여행할땐 정말 유용했어요.이번 겨울 제주도 가족여행때 맛집.숙소.관광명소....등 너무 도움이 많이 되었고 앱에서 소개된곳이 또 좋더라구요. 앞으로 우리나라여행땐 참고하려구요.너무 유용한앱인거 같아요~^^,2
6645de5083f867cdd7e8957f,대한민국 구석구석,5,2017년 3월 30일,대한민국 구석구석 어플~^^ 짱입니다. 조선8도ㅡ이곳저곳 지역마다 세세히도 조사해 놓으셨네요. 먹거리.볼거리.즐길거리가 한가득입니다. 덕분에 어플 봐가며 편하게 여행 다니게 될것같네요. 4~5월에 여행가는데 유용하게 잘 쓰겠습니다. 좋은 어플 만들어 주셔서 감사드립니다. ^^,3
6645de5083f867cdd7e89580,대한민국 구석구석,5,2016년 12월 8일,제가 가보지 않은 지역 그리고 그 지역에 맛집 ...구경 할수 잇는 곳 까지 자세히 나와 잇네요 여자 친구랑 단두리 여행가서 우연한 기회에 이 어플을 알게 대서 사용해밧는데요 최고라고 생각합니다 덕분에 여친한테 혼 안나고 좋은 구경 맛잇는 맛집 기타 등등 즐겁고 신나게 놀다 왓어여 감사 합니다 항상 이용 열심히 할게요 대박나세요 ^^,3
6645de5083f867cdd7e89581,대한민국 구석구석,5,2016년 12월 7일,"추천,인기,지역별 여행정보를 쉽고 빠르게 조회해 볼 수 있어서 정말 좋아요! 여행 갈때 꼭 필요한 필수앱 입니다! 강력추천해요!",
6645de5083f867cdd7e89582,대한민국 구석구석,5,2016년 12월 10일,"다양한 여행 앱을 합쳐놓은 듯한 '대한민국 구석구석'. 코스짜기가 정말 쉽더라구요! 제가 사는 지역을 클릭해보니 정말 볼만한 곳만 선정해 놓으신걸보고 콘텐츠에 많이 신경쓰셨단걸 알았어요,,,! 신뢰가 가더라구요! 앱도 이벤트를 통해서 이용자가 직접 투표를하거나 사진을 올리고해서 정말 좋았어요. 작은 기업에선 이런대규모 일을 하긴 힘들겠죠... 관광공사덕분에 여행 쉽게 가겠어요 감사합니다&gt;_&lt;",4
6645de5083f867cdd7e89583,대한민국 구석구석,5,2017년 3월 24일,거짓말 하나 안 보태고 어디로 놀러갈까 고민할 필요가 없게 만드는 앱! 무작정 다운받으세요. 믿고보는 앱이에요,
6645de5083f867cdd7e89584,대한민국 구석구석,5,2016년 12월 19일,우리나라 여행지를 자세하게 소개하고 있어서 가보고 싶단 생각이 절로 들게 하네요. 각 지역의 축제와 볼거리 먹을거리 등 사진으로 볼 수 있어서 좋아요.,
6645de5083f867cdd7e89585,대한민국 구석구석,4,2017년 4월 3일,리뉴얼되서 이용하기가 너무 편하네요~ 봄맞이여행 계획중인데 유용하게 이용할수있을 것 같아서 좋네요^^,1
6645de5083f867cdd7e89586,대한민국 구석구석,4,2016년 12월 16일,"평상시에 구석구석에서 올려주는 정보를 보다가 가고싶은 여행지, 맛집,공연,축제를 세어링 하거나 공유해 두었다가 여행계획잡을때 참고하니 넘 편리하고 좋아요~^^",
6645de5083f867cdd7e89587,대한민국 구석구석,5,2016년 12월 19일,최고입니다!! 화면디자인도 깔끔하고 자주 여행을 다니는 편이라 구석구석가는걸 좋아해서 매일 찾기가 힘든데 이 편한 앱덕분에 제 삶이 더 윤택해졌어요! 별 5개이상주고싶네요!!,
