"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"충청남도",당진시,167092,107314,59778,105164,61928,64.22,62.94,168253,109321,58932,106935,61318,64.97,63.56
"충청남도",금산군,50477,28347,22130,22381,28096,56.16,44.34,50092,26944,23148,22420,27672,53.79,44.76
"충청남도",부여군,63774,37553,26221,19575,44199,58.88,30.69,62343,36710,25633,18977,43366,58.88,30.44
"충청남도",서천군,50745,24129,26616,24420,26325,47.55,48.12,49964,24572,25392,24222,25742,49.18,48.48
"충청남도",청양군,30440,8741,21699,9914,20526,28.72,32.57,30266,8691,21575,9983,20283,28.72,32.98
"충청남도",홍성군,99324,79460,19864,75060,24264,80.00,75.57,98068,78454,19614,74061,24007,80.00,75.52
"충청남도",예산군,76801,49211,27590,42837,33964,64.08,55.78,77385,51413,25972,44072,33313,66.44,56.95
"충청남도",태안군,61526,37549,23977,37810,23716,61.03,61.45,61335,37545,23790,37557,23778,61.21,61.23
"전라북도",소계,1786855,1459758,327097,1421490,365365,81.69,79.55,1769607,1453812,315795,1410440,359167,82.15,79.70
"전라북도",전주시,657269,656391,878,657269,0,99.87,100.00,651495,650625,870,651495,-,99.87,100.00
"전라북도",군산시,265304,231610,33694,233095,32209,87.30,87.86,262467,232210,30257,231066,31401,88.47,88.04
"전라북도",익산시,278113,250875,27238,227945,50168,90.21,81.96,273697,249924,23773,224771,48926,91.31,82.12
"전라북도",정읍시,106487,74540,31947,73269,33218,70.00,68.81,105081,74550,30531,72576,32505,70.95,69.07
